,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Change / previous week
873,2019-03-25, 338.97 , -   , 328.88 , 346.71 , 363.50 , c ,366.45, 443.07 , 380.27 ,381.15, 355.21 , 406.30 , -   , 254.22 , c , 371.03 , -   , 360.99 , 356.48 , 364.47 , 311.31 , 376.07 , 291.46 , 341.70 , c , 394.68 , 405.52 , 402.32 ,393.24,-0.19%
874,2019-04-01, 339.80 , -   , c , 347.58 , 356.24 , c ,366.32, 414.21 , 383.50 ,378.69, 353.35 , 402.50 , -   , 241.54 , c , 370.11 , -   , 371.39 , 356.24 , 361.80 , 305.07 , 376.21 , 307.74 , 345.15 , c , 392.86 , 408.00 , 402.18 ,394.39,-0.52%
875,2019-04-08, 339.96 , -   , 332.71 , 346.83 , 350.88 , c ,367.85, 413.14 , 384.02 ,378.19, 349.13 , 400.88 , -   , 285.07 , c , 371.64 , -   , 356.54 , 352.55 , 356.97 , 304.34 , 376.54 , 307.64 , 337.03 , c , 393.05 , 402.73 , 404.24 ,392.59,-0.28%
876,2019-04-15, 339.01 , -   , 333.40 , 341.86 , 350.83 , c ,368.7, 413.14 , 382.74 ,376.96, 351.30 , 398.90 , -   , 272.39 , c , 368.77 , -   , -   , c , 353.35 , 306.12 , 376.41 , 276.72 , 339.34 , c , 391.74 , 405.41 , 405.46 ,393.07,-0.22%
877,2019-04-22, 338.43 , 327.23 , c , 345.93 , 350.73 , c ,371.8, 413.14 , 383.07 ,377.13, 352.44 , 398.06 , -   , 247.41 , c , 367.31 , -   , 360.99 , 340.44 , 352.65 , 305.76 , 376.59 , 294.98 , 340.69 , c , 391.58 , 405.30 , 407.70 ,394.94,+0.08%
878,2019-04-29, 337.62 , -   , 331.64 , 344.87 , 353.88 , c ,376.5, 418.88 , 382.01 ,376.78, 351.35 , 398.53 , -   , 273.39 , 286.14 , 367.07 , -   , 365.45 , 345.91 , 346.21 , 305.73 , 376.43 , 299.53 , 337.89 , c , 391.05 , 399.55 , 411.46 ,396.98,+0.26%
879,2019-05-06, 338.78 , -   , 331.61 , 345.40 , 353.23 , c ,382.98, 409.42 , 381.26 ,377.27, 352.78 , 403.28 , -   , 258.15 , c , 365.83 , -   , 356.54 , 341.97 , 345.40 , 302.53 , 377.81 , 277.56 , 341.22 , c , 393.80 , 396.82 , 414.58 ,397.65,+0.17%
880,2019-05-13, 340.22 , -   , 331.14 , 343.87 , 349.69 , c ,389.19, 419.80 , 382.90 ,378.12, 349.01 , 399.37 , -   , 260.13 , c , 386.27 , 244.45 , 356.54 , 334.85 , 344.31 , 299.62 , 378.06 , 291.48 , 341.65 , c , 395.75 , 394.11 , 409.86 ,394.65,-0.33%
881,2019-05-20, 338.85 , -   , 330.80 , 340.30 , 343.27 , c ,393.25, 407.48 , 385.72 ,377.58, 354.22 , 395.77 , -   , 262.27 , c , 366.45 , 221.31 , -   , 333.53 , 342.92 , 296.27 , 378.01 , 295.62 , 340.31 , c , 391.77 , 394.41 , 406.05 ,389.51,-0.45%
882,2019-05-27, 338.85 , -   , 330.04 , 343.86 , 338.79 , c ,391.81, 429.72 , 384.58 ,377.05, 354.63 , 391.89 , -   , 269.67 , c , 371.12 , -   , -   , 333.60 , 344.30 , 297.70 , 377.95 , 291.86 , 342.17 , c , 393.93 , 392.90 , 400.80 ,389.43,-0.30%
883,2019-06-03, 338.86 , -   , 330.96 , 342.56 , 337.47 , c ,388.29, 383.67 , 374.68 ,377.63, 353.31 , 395.87 , -   , 273.30 , c , 368.17 , -   , -   , 332.62 , 344.13 , 297.26 , 375.88 , 299.82 , 336.15 , c , 394.66 , 396.99 , 396.20 ,386.56,-0.70%
884,2019-06-10, 340.12 , -   , 331.38 , 342.18 , 336.42 , c ,383.76, 383.67 , 370.72 ,375.77, 355.26 , 396.97 , -   , 233.33 , c , 369.39 , -   , 366.44 , 331.29 , 344.56 , 293.12 , 375.87 , 296.45 , 337.49 , c , 389.84 , 396.78 , 390.38 ,382.41,-0.64%
885,2019-06-17, 338.89 , -   , c , 342.91 , 337.80 , c ,380.13, 383.67 , 370.89 ,375.93, 350.74 , 393.47 , -   , 263.95 , c , 362.25 , -   , 356.54 , 329.95 , 344.77 , 288.77 , 376.11 , 290.06 , 333.01 , 343.45 , 388.03 , 395.36 , 384.59 ,378.35,-0.41%
886,2019-06-24, 338.07 , -   , c , 341.33 , 339.58 , c ,374.37, 383.67 , 369.55 ,374.72, 357.19 , 390.66 , -   , 256.21 , c , 366.76 , -   , -   , 333.64 , 344.11 , 283.61 , 376.22 , 287.91 , 340.07 , c , 395.90 , 399.88 , 378.60 ,372.53,-0.43%
887,2019-07-01, 337.06 , -   , 331.67 , 337.98 , 338.74 , c ,368.46, 383.67 , 366.05 ,373.96, 357.62 , 387.21 , -   , 257.49 , c , 368.20 , -   , 363.96 , c , 344.12 , 274.21 , 376.71 , 289.58 , 332.86 , c , 396.94 , 404.73 , 375.43 ,370.48,-0.74%
888,2019-07-08, 337.41 , -   , c , 335.91 , 337.70 , c ,362.26, 383.67 , 367.70 ,374.28, 355.71 , 385.65 , -   , 260.93 , c , 368.45 , -   , 356.54 , c , 343.98 , 271.31 , 376.93 , 278.73 , 332.67 , c , 397.95 , 398.50 , 374.23 ,370.37,-0.30%
889,2019-07-15, 336.21 , -   , 329.13 , 340.90 , 334.96 , c ,356.28, 383.67 , 360.51 ,374.15, 354.08 , 385.56 , -   , 235.12 , c , 366.06 , 204.43 , -   , 332.65 , 343.59 , 274.72 , 376.70 , 310.97 , 330.20 , c , 395.52 , 403.07 , 373.19 ,371.29,-0.55%
890,2019-07-22, 336.72 , -   , c , 340.99 , 332.60 , c ,351.33, 383.67 , 365.61 ,374.71, 350.28 , 390.37 , -   , 238.20 , c , 354.65 , -   , -   , 324.93 , 344.79 , 278.21 , 376.62 , 289.00 , 332.83 , c , 395.79 , 402.71 , 375.35 ,371.57,+0.33%
891,2019-07-29, 338.07 , -   , 327.97 , 339.92 , 335.09 , c ,347.73, 383.67 , 362.20 ,374.98, 350.42 , 389.67 , -   , 227.84 , c , 362.98 , -   , 360.25 , 327.48 , 343.70 , 284.34 , 369.98 , 313.81 , 336.66 , c , 396.03 , 397.73 , 368.16 ,365.27,-0.26%
892,2019-08-05, 339.61 , -   , 323.99 , 342.08 , 341.14 , c ,348.14, 383.67 , 359.78 ,375.95, 350.03 , 392.68 , -   , 233.41 , c , 362.98 , -   , 356.54 , 332.68 , 345.35 , 286.67 , 370.18 , 268.56 , 335.87 , c , 396.72 , 398.20 , 362.09 ,360.5,+0.10%
893,2019-08-12, 338.59 , -   , 323.33 , 338.76 , 347.98 , c ,346.13, 383.67 , 360.84 ,376.21, 349.09 , 393.79 , -   , 225.67 , c , 361.95 , -   , 356.54 , 335.91 , 346.24 , 287.52 , 371.23 , 298.93 , 338.35 , c , 393.16 , 395.41 , 363.60 ,359.72,+0.44%
894,2019-08-19, 338.59 , -   , 324.67 , 341.08 , 352.56 , c ,345.86, 383.67 , 357.48 ,377.22, 348.13 , 388.24 , -   , 214.69 , c , 353.48 , -   , -   , 333.29 , 351.08 , 286.55 , 368.87 , 293.73 , 334.54 , c , 395.61 , 395.43 , 368.36 ,362.92,+0.04%
895,2019-08-26, 338.52 , -   , c , 342.90 , 352.84 , c ,345.12, 383.67 , 363.61 ,378.64, 347.12 , 399.10 , -   , 234.53 , c , 367.82 , -   , 371.39 , 333.30 , 352.26 , 287.01 , 369.11 , 277.26 , 336.60 , 343.66 , 390.47 , 372.27 , 370.23 ,362.87,+0.56%
896,2019-09-02, 337.99 , -   , 324.48 , 341.82 , 352.55 , c ,344.06, 383.67 , 355.97 ,379.46, 346.78 , 397.86 , -   , 214.82 , c , 367.10 , 226.60 , 371.39 , 336.21 , 357.30 , 285.41 , 368.77 , 288.84 , 338.46 , c , 397.03 , 397.59 , 370.52 ,359.89,-0.28%
897,2019-09-09, 340.43 , -   , c , 340.19 , 351.35 , 304.44 ,345.17, 383.67 , 363.69 ,378.74, 344.61 , 390.96 , -   , 203.43 , c , 366.18 , 240.35 , -   , 339.15 , 356.71 , 282.52 , 369.28 , 277.00 , 334.57 , c , 394.12 , 397.22 , 373.28 ,363.9,+1.19%
898,2019-09-16, 339.05 , -   , c , 340.10 , 353.79 , 299.74 ,343.76, 383.67 , 362.57 ,378.44, 346.09 , 395.87 , -   , 212.39 , c , 368.54 , 239.97 , 356.54 , 340.00 , 357.91 , 279.66 , 368.07 , 303.16 , 338.14 , 342.95 , 389.53 , 398.14 , 375.19 ,364.18,+0.23%
899,2019-09-23, 337.69 , -   , 323.89 , 339.33 , 357.95 , c ,349.89, 383.67 , 360.51 ,377.57, 347.17 , 395.62 , -   , 240.35 , c , 370.59 , -   , 365.45 , 340.54 , 358.68 , 278.11 , 368.13 , 296.26 , 321.86 , c , 388.00 , 392.74 , 376.01 ,364.11,+0.19%
900,2019-09-30, 338.63 , -   , c , 342.67 , 361.17 , c ,347.33, 383.67 , 358.85 ,375.87, 342.46 , 401.29 , -   , 235.11 , c , 368.97 , -   , 356.54 , 338.75 , 361.23 , 284.25 , 367.43 , 269.76 , 342.38 , c , 390.51 , 397.30 , 374.00 ,364.17,+0.18%
901,2019-10-07, 338.63 , -   , c , 340.05 , 362.63 , c ,346.46, 419.01 , 361.84 ,375.87, 344.96 , 407.56 , -   , 224.79 , c , 359.42 , -   , -   , 336.39 , 361.60 , 288.77 , 366.28 , 288.87 , 337.97 , c , 381.22 , 390.67 , 373.63 ,362.47,+0.47%
902,2019-10-14, 338.22 , -   , c , 342.59 , 362.74 , c ,347.22, 416.18 , 364.05 ,368.76, 342.68 , 401.03 , -   , 259.91 , c , 365.53 , -   , -   , 314.56 , 366.51 , 294.85 , 365.84 , 287.02 , 326.83 , 327.98 , 371.96 , 398.73 , 374.76 ,365.21,-0.13%
903,2019-10-21, 337.22 , -   , c , 343.14 , 362.95 , c ,346.01, 416.18 , 367.47 ,368.87, 343.37 , 405.95 , -   , 221.34 , c , 366.33 , 218.57 , -   , 315.27 , 367.42 , 298.86 , 364.68 , 290.97 , 338.39 , 333.02 , 362.42 , 399.34 , 378.07 ,369.43,+0.39%
904,2019-10-28, 337.79 , -   , c , 348.02 , 364.25 , c ,346.55, 416.18 , 366.56 ,369.96, 345.08 , 405.92 , -   , 218.27 , c , 364.50 , 238.76 , -   , 318.07 , 368.47 , 302.47 , 364.00 , 276.34 , 337.33 , c , 374.05 , 399.54 , 379.17 ,370.7,+0.23%
905,2019-11-04, 337.72 , -   , 326.92 , 348.12 , 368.51 , c ,345.44, 416.18 , 366.19 ,371.72, 343.21 , 407.19 , -   , 236.71 , c , 369.79 , -   , 356.54 , 318.65 , 368.04 , 304.06 , 364.00 , 280.40 , 344.71 , c , 372.67 , 400.28 , 381.85 ,374.53,+0.49%
906,2019-11-11, 337.75 , -   , c , 347.23 , 370.55 , c ,345.38, 427.49 , 366.36 ,372.11, 339.19 , 402.26 , -   , 219.19 , c , 369.44 , -   , -   , 322.25 , 369.06 , 307.29 , 365.50 , 277.40 , 339.41 , c , 372.11 , 401.85 , 384.87 ,381.54,+0.19%
907,2019-11-18, 336.83 , -   , 324.31 , 346.37 , 370.53 , c ,344.44, 416.18 , 368.82 ,373.41, 341.53 , 406.10 , -   , 247.54 , c , 364.47 , -   , -   , 319.35 , 368.26 , 306.99 , 364.14 , 281.69 , 330.33 , c , 371.22 , 401.94 , 386.65 ,381.08,+0.25%
908,2019-11-25, 336.05 , -   , 323.34 , 347.65 , 368.73 , c ,344.59, 416.18 , 372.72 ,374.67, 338.33 , 409.37 , -   , 230.94 , c , 368.23 , 257.85 , -   , 329.32 , 372.20 , 307.78 , 365.09 , 279.23 , 332.30 , c , 375.59 , 404.91 , 388.87 ,386.14,+0.40%
909,2019-12-02, 337.47 , -   , c , 345.31 , 368.15 , 285.82 ,344.75, 399.47 , 373.15 ,376.84, 333.53 , 412.42 , 296.55 , 221.91 , c , 371.18 , -   , -   , 325.24 , 371.65 , 311.22 , 365.28 , 288.02 , 327.90 , c , 367.88 , 406.05 , 392.16 ,390.49,+0.32%
910,2019-12-09, 337.47 , -   , c , 348.93 , 369.45 , c ,351.41, 399.47 , 373.52 ,377.29, 330.41 , 409.60 , -   , 239.37 , c , 378.76 , 228.91 , -   , 330.86 , 370.50 , 310.06 , 364.90 , 276.53 , 329.82 , c , 375.50 , 407.52 , 395.78 ,395.22,+0.25%
911,2019-12-16, 338.98 , -   , 328.52 , 345.02 , 370.56 , c ,355.49, 399.47 , 372.60 ,377.44, 332.92 , 414.08 , -   , 229.17 , c , 369.81 , 220.57 , -   , 328.22 , 370.85 , 308.99 , 367.01 , 286.23 , 324.53 , 333.31 , 372.35 , 411.37 , 393.52 ,393.75,+0.11%
912,2019-12-23, 337.99 , -   , 329.26 , 347.51 , 371.81 , -   ,360.19, 399.47 , 369.89 ,375.75, 334.59 , 408.79 , -   , 200.49 , c , 355.17 , 200.73 , -   , 312.91 , 375.84 , 309.14 , 365.82 , 295.45 , 327.03 , c , 370.47 , 411.55 , 394.87 ,394.1,-0.15%
913,2019-12-30, 336.55 , -   , 324.68 , 345.68 , 372.13 , c ,362.07, 399.47 , 373.00 ,377.1, 337.84 , 408.23 , -   , 229.97 , c , 367.35 , -   , -   , 332.70 , 372.28 , 315.13 , 367.92 , 278.77 , 333.42 , c , 372.98 , 410.15 , 393.38 ,394.0,+0.41%
914,2020-01-06, 336.55 , -   , c , 348.89 , 371.69 , c ,365.19, 399.47 , 370.96 ,377.91, 336.51 , 413.55 , -   , 265.70 , c , 367.10 , 190.15 , -   , 332.07 , 371.70 , 313.05 , 366.92 , 285.07 , 328.42 , c , 371.38 , 405.53 , 392.84 ,391.57,-0.05%
915,2020-01-13, 336.75 , -   , 332.68 , 348.18 , 369.10 , c ,366.3, 399.47 , 373.27 ,376.29, 339.11 , 411.88 , -   , 225.94 , c , 368.93 , -   , -   , 336.97 , 371.62 , 312.09 , 366.76 , 287.27 , 331.78 , c , 374.31 , 400.61 , 391.25 ,390.6,-0.03%
916,2020-01-20, 336.70 , -   , c , 345.94 , 366.19 , c ,368.64, 399.47 , 373.07 ,377.04, 335.81 , 411.10 , -   , 285.17 , c , 367.64 , 217.36 , -   , 337.96 , 371.95 , 312.10 , 366.38 , 303.16 , 334.45 , c , 372.52 , 410.96 , 396.69 ,395.54,+0.14%
917,2020-01-27, 337.60 , -   , 329.87 , 347.42 , 364.28 , c ,371.49, 399.47 , 377.08 ,376.79, 339.06 , 415.34 , -   , 244.83 , c , 370.61 , 194.06 , -   , 342.36 , 370.13 , 310.99 , 367.94 , 297.67 , 335.50 , c , 376.69 , 406.05 , 397.15 ,396.83,-0.87%
918,2020-02-03, 339.10 , -   , c , 347.38 , 363.60 , c ,372.18, 399.47 , 376.21 ,376.59, 341.79 , 412.19 , -   , 247.52 , c , 369.67 , -   , -   , 328.30 , 367.39 , 309.93 , 368.16 , 300.25 , 336.88 , 324.40 , 373.68 , 408.51 , 397.24 ,395.08,-0.12%
919,2020-02-10, 340.79 , -   , c , 348.13 , 366.32 , c ,373.54, 410.04 , 373.40 ,376.69, 337.97 , 409.77 , -   , 246.00 , c , 361.90 , 202.22 , -   , 342.65 , 367.35 , 311.31 , 366.24 , 298.72 , 333.84 , 326.66 , 369.29 , 409.71 , 401.10 ,398.94,-0.07%
920,2020-02-17, 340.84 , -   , 331.12 , 346.72 , 368.54 , c ,374.29, 421.11 , 377.50 ,375.8, 341.07 , 411.39 , -   , 250.41 , c , 389.15 , -   , -   , 340.26 , 365.70 , 311.27 , 371.08 , 298.44 , 333.57 , c , 375.47 , 411.37 , 405.72 ,399.68,+0.53%
921,2020-02-24, 342.97 , -   , 331.06 , 346.66 , 369.26 , c ,375.17, 443.09 , 376.61 ,375.91, 338.49 , 406.98 , -   , 234.15 , c , 364.46 , 229.12 , -   , 343.46 , 366.88 , 308.93 , 369.22 , 293.31 , 333.77 , 331.27 , 371.35 , 407.89 , 400.27 ,395.11,-0.26%
922,2020-03-02, 342.87 , -   , 326.31 , 348.68 , 366.98 , c ,377.07, 421.11 , 377.23 ,373.83, 335.70 , 407.63 , -   , 249.44 , c , 367.08 , 220.52 , -   , 344.21 , 365.18 , 306.41 , 367.79 , 295.29 , 338.35 , 324.12 , 373.73 , 413.76 , 390.17 ,383.93,-0.18%
923,2020-03-09, 342.88 , -   , 320.56 , 347.58 , 363.20 , c ,375.98, 421.11 , 375.02 ,372.7, 338.65 , 408.74 , -   , 260.45 , c , 361.19 , 210.25 , -   , 344.37 , 367.09 , 291.33 , 369.24 , 296.12 , 334.29 , 324.12 , 372.39 , 407.53 , 383.48 ,378.92,-0.64%
924,2020-03-16, 340.79 , -   , 309.43 , 348.28 , 348.97 , c ,374.34, 421.11 , 375.23 ,371.53, 335.50 , 404.78 , -   , 285.08 , c , 366.42 , 205.80 , -   , 334.06 , 366.53 , 282.17 , 370.20 , 300.51 , 328.48 , 327.90 , 376.76 , 399.07 , 371.91 ,365.99,-1.17%
925,2020-03-23, 340.70 , -   , 298.56 , 346.62 , 349.48 , c ,370.3, 421.11 , 372.99 ,369.37, 331.51 , 404.63 , -   , 236.47 , 278.02 , 365.61 , -   , -   , 319.63 , 355.59 , 281.99 , 367.78 , 305.88 , 327.71 , c , 375.48 , 405.89 , 372.48 ,364.61,-0.40%
926,2020-03-30, 340.46 , -   , c , 340.62 , 349.34 , c ,359.03, 421.11 , 367.28 ,365.74, 332.52 , 403.60 , -   , 224.17 , c , 361.00 , 199.08 , -   , 292.02 , 345.60 , 278.01 , 369.49 , 298.12 , 309.61 , c , 371.22 , 406.06 , 383.33 ,369.16,-1.35%
927,2020-04-06, 342.62 , -   , 304.37 , 333.76 , 346.18 , c ,350.07, 421.11 , 362.16 ,362.17, 336.11 , 400.55 , -   , 243.36 , c , 361.63 , 198.78 , -   , 269.77 , 340.87 , 273.53 , 366.48 , 298.32 , 315.66 , 328.35 , 372.07 , 398.06 , 377.90 ,364.83,-1.24%
928,2020-04-13, 342.85 , -   , c , 335.95 , 347.79 , c ,345.76, 421.11 , 358.47 ,360.58, 340.98 , 390.00 , -   , 256.76 , c , 359.10 , 256.28 , -   , 260.33 , 343.18 , 277.05 , 366.18 , 292.47 , 317.07 , 322.90 , 372.01 , 405.07 , 373.86 ,362.92,-0.50%
929,2020-04-20, 340.86 , -   , 294.69 , 334.67 , 346.10 , c ,346.33, 413.42 , 357.55 ,359.74, 337.11 , 397.31 , -   , 238.24 , c , 354.48 , -   , -   , 253.64 , 343.81 , 279.72 , 361.86 , 318.19 , 312.66 , 330.01 , 370.15 , 405.91 , 369.44 ,362.12,+0.16%
930,2020-04-27, 339.75 , -   , 297.37 , 332.72 , 338.29 , c ,348.47, 421.11 , 360.33 ,359.63, 335.93 , 391.95 , -   , 239.18 , c , 357.83 , 186.54 , -   , 255.70 , 344.94 , 269.11 , 366.78 , 307.02 , 322.74 , 312.96 , 370.80 , 414.85 , 375.77 ,365.97,-0.62%
931,2020-05-04, 337.45 , -   , c , 330.68 , 330.44 , c ,353.41, 413.42 , 356.53 ,360.15, 337.94 , 386.17 , -   , 256.33 , c , 358.22 , 185.09 , -   , 251.89 , 342.92 , 270.05 , 368.43 , 302.18 , 299.84 , 333.05 , 371.13 , 420.63 , 376.24 ,371.31,-0.66%
932,2020-05-11, 335.21 , -   , 293.03 , 332.47 , 331.50 , c ,361.52, 413.42 , 354.66 ,360.33, 332.16 , 384.44 , -   , 237.15 , c , 357.17 , 184.14 , -   , 244.84 , 342.90 , 275.55 , 358.66 , 304.31 , 302.17 , 330.01 , 371.59 , 419.15 , 380.35 ,379.33,+0.04%
933,2020-05-18, 337.31 , -   , c , 331.28 , 338.32 , c ,369.15, 413.42 , 355.51 ,362.01, 330.75 , 381.15 , -   , 248.40 , c , 367.57 , 194.08 , -   , 249.62 , 342.30 , 278.18 , 366.30 , 306.18 , 306.24 , 326.54 , 374.64 , 421.70 , 383.76 ,382.87,+0.69%
934,2020-05-25, 335.67 , -   , c , 332.60 , 348.10 , c ,369.05, 413.42 , 355.33 ,362.56, 331.43 , 389.12 , -   , 233.79 , c , 380.99 , 206.21 , -   , 251.45 , 342.88 , 288.39 , 338.39 , 307.73 , 305.23 , 323.89 , 374.61 , 422.23 , 390.98 ,388.13,+0.80%
935,2020-06-01, 335.77 , -   , c , 332.43 , 349.88 , c ,368.24, 413.42 , 354.19 ,363.68, 334.78 , 385.92 , -   , 259.70 , c , 384.86 , 229.30 , -   , 252.82 , 342.98 , 288.99 , 363.11 , 300.34 , 306.24 , 328.96 , 373.19 , 426.43 , 399.72 ,390.66,+0.20%
936,2020-06-08, 335.86 , -   , c , 332.98 , 348.19 , c ,367.48, 413.42 , 352.65 ,363.27, 332.49 , 377.46 , -   , 259.31 , c , 381.44 , 207.65 , -   , 257.51 , 344.28 , 287.92 , 358.04 , 313.62 , 307.78 , 330.62 , 373.70 , 423.20 , 407.34 ,396.07,-0.47%
937,2020-06-15, 335.87 , -   , 304.50 , 333.67 , 348.29 , c ,367.33, 413.42 , 350.01 ,362.92, 324.52 , 377.82 , -   , 260.44 , 276.96 , 379.09 , 224.44 , -   , 260.17 , 346.18 , 288.24 , 357.02 , 304.73 , 303.93 , 326.43 , 371.55 , 420.33 , 407.15 ,398.17,-0.17%
938,2020-06-22, 336.70 , -   , c , 332.85 , 346.34 , c ,366.55, 413.42 , 352.73 ,364.13, 331.03 , 377.07 , -   , 192.37 , c , 384.16 , 206.31 , -   , 266.35 , 344.62 , 286.28 , 354.54 , 302.56 , 312.71 , 339.75 , 372.15 , 420.83 , 404.85 ,398.4,+0.01%
939,2020-06-29, 336.04 , -   , 308.65 , 333.30 , 344.59 , 305.22 ,368.12, 413.42 , 353.23 ,363.16, 326.13 , 375.88 , -   , 301.55 , c , 378.48 , 202.22 , -   , 268.18 , 344.71 , 283.90 , 357.03 , 314.10 , 302.42 , 335.24 , 373.56 , 425.97 , 404.38 ,400.85,-0.01%
940,2020-07-06, 336.13 , -   , 306.05 , 333.33 , 342.41 , 312.16 ,372.77, 413.42 , 350.94 ,363.08, 330.00 , 359.49 , -   , 247.04 , c , 382.19 , 213.62 , -   , 271.05 , 344.69 , 282.64 , 352.96 , 309.59 , 304.32 , c , 370.52 , 435.73 , 407.89 ,405.32,-0.68%
941,2020-07-13, 336.13 , -   , 305.16 , 333.41 , 342.17 , c ,378.03, 413.42 , 348.85 ,363.87, 330.70 , 375.31 , -   , 251.08 , c , 381.54 , 219.34 , -   , 273.35 , 344.42 , 283.40 , 351.50 , 305.84 , 305.48 , c , 371.78 , 432.34 , 402.73 ,406.17,+0.57%
942,2020-07-20, 336.40 , -   , 308.54 , 336.01 , 346.08 , c ,379.99, 413.42 , 346.10 ,362.98, 329.65 , 373.43 , -   , 219.20 , c , 381.74 , 203.87 , -   , 275.15 , 344.05 , 291.67 , 350.11 , 300.86 , 302.40 , c , 372.62 , 439.13 , 404.16 ,404.78,+0.16%
943,2020-07-27, 336.40 , -   , 309.25 , 333.50 , 351.60 , c ,381.51, 413.42 , 348.27 ,362.27, 323.45 , 370.35 , -   , 248.90 , c , 380.98 , 191.11 , -   , 278.04 , 346.05 , 298.29 , 353.73 , 301.18 , 304.59 , c , 370.17 , 439.01 , 411.24 ,408.71,+0.46%
944,2020-08-03, 336.40 , -   , c , 338.14 , 356.02 , c ,381.01, 413.42 , 349.00 ,361.34, 324.31 , 366.34 , -   , 264.70 , c , 381.75 , 211.74 , -   , 279.54 , 348.25 , 302.24 , 353.04 , 310.29 , 302.12 , 326.73 , 368.24 , 437.43 , 415.56 ,410.75,+0.23%
945,2020-08-10, 336.40 , -   , 314.74 , 336.28 , 357.11 , c ,377.52, 413.42 , 348.76 ,360.46, 322.25 , 376.62 , -   , 245.20 , 276.02 , 384.09 , 206.22 , -   , 271.38 , 354.23 , 308.49 , 351.50 , 309.12 , 304.01 , 334.79 , 369.09 , 439.05 , 419.72 ,409.96,+0.39%
946,2020-08-17, 336.39 , -   , 315.31 , 337.70 , 358.90 , c ,374.66, 413.42 , 348.06 ,360.12, 322.89 , 380.96 , -   , 258.47 , c , 381.52 , -   , -   , 270.92 , 353.91 , 310.21 , 348.30 , 304.73 , 300.69 , c , 369.68 , 438.47 , 421.90 ,411.66,+0.23%
947,2020-08-24, 336.38 , -   , 317.17 , 336.72 , 358.26 , c ,370.27, 413.42 , 349.53 ,360.32, 325.20 , 373.10 , -   , 234.99 , c , 379.15 , 207.02 , -   , 273.71 , 357.72 , 311.08 , 349.22 , 301.97 , 304.99 , c , 370.91 , 432.04 , 422.30 ,407.37,-0.40%
948,2020-08-31, 336.38 , -   , 314.39 , 336.44 , 355.49 , c ,367.82, 428.66 , 347.89 ,359.96, 321.45 , 372.04 , -   , 231.63 , c , 382.09 , 197.76 , -   , 272.18 , 359.39 , 310.39 , 346.96 , 313.75 , 311.51 , 310.56 , 371.51 , 431.24 , 423.17 ,406.44,-0.29%
949,2020-09-07, 336.47 , -   , c , 336.93 , 355.34 , c ,367.82, 428.66 , 347.88 ,359.05, 314.62 , 372.33 , -   , 220.04 , c , 381.33 , -   , -   , 272.44 , 361.04 , 303.43 , 353.29 , 305.88 , 305.13 , 324.50 , 365.78 , 427.50 , 411.69 ,394.66,-0.11%
950,2020-09-14, 336.65 , -   , 310.81 , 338.83 , 355.91 , c ,367.08, 440.74 , 345.51 ,359.49, 317.03 , 377.59 , -   , 238.57 , c , 385.92 , 197.83 , -   , 276.47 , 357.52 , 303.74 , 348.51 , 288.46 , 299.31 , c , 369.55 , 434.18 , 414.04 ,397.92,-0.01%
951,2020-09-21, 336.65 , -   , c , 339.06 , 356.70 , c ,366.33, 440.74 , 344.70 ,359.16, 321.33 , 383.78 , -   , 235.59 , 269.77 , 383.89 , 203.77 , -   , 273.87 , 360.04 , 299.80 , 348.17 , 301.56 , 306.74 , 332.30 , 371.26 , 428.51 , 413.36 ,401.6,+0.11%
952,2020-09-28, 335.74 , -   , c , 339.21 , 358.68 , c ,366.16, 440.74 , 347.24 ,358.93, 320.43 , 381.70 , -   , 249.03 , c , 381.21 , 183.41 , -   , 272.91 , 359.00 , 300.76 , 348.56 , 285.88 , 304.74 , 331.28 , 368.60 , 428.65 , 416.79 ,404.34,+0.07%
953,2020-10-05, 335.58 , -   , c , 338.46 , 362.26 , c ,365.63, 458.25 , 343.25 ,357.93, 318.87 , 381.20 , -   , 232.78 , 265.76 , 378.59 , 178.62 , -   , 271.27 , 363.62 , 304.15 , 348.55 , 293.95 , 303.77 , 328.69 , 367.62 , 429.17 , 416.24 ,405.2,+0.02%
954,2020-10-12, 335.36 , -   , 300.00 , 337.84 , 365.86 , c ,364.71, 390.50 , 342.09 ,357.16, 316.64 , 381.86 , -   , 260.52 , c , 381.06 , 191.61 , -   , 272.88 , 364.13 , 299.33 , 350.90 , 299.91 , 304.14 , c , 368.10 , 435.49 , 418.87 ,406.99,-0.15%
955,2020-10-19, 335.36 , -   , 301.87 , 338.77 , 365.85 , c ,365.02, 416.62 , 347.42 ,357.14, 322.60 , 379.27 , -   , 235.02 , c , 379.77 , -   , -   , 271.07 , 367.46 , 297.13 , 351.39 , 299.13 , 304.78 , c , 366.88 , 434.64 , 416.83 ,406.82,+0.42%
956,2020-10-26, 335.27 , -   , c , 335.66 , 361.99 , c ,363.55, 427.47 , 351.04 ,357.96, 320.10 , 385.37 , -   , 230.26 , c , 384.93 , -   , -   , 271.60 , 370.32 , 298.51 , 348.54 , 292.92 , 300.67 , 331.61 , 361.98 , 433.00 , 419.30 ,408.6,+0.21%
